"img-fluid src","achievers-cont","achievers-cont 2","achievers-cont href"
"https://www.gla.ac.in/Uploads/faculty/1429frt_PrasenjitDharAsst.ProfCEAGLA124161(1).JPG","Dr. Prasenjit Dhar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1429/dr-prasenjit-dhar"
"https://www.gla.ac.in/Uploads/faculty/1431frt_ArijitDasAsst.Prof.CSGLA124166(1).JPG","Mr. Arijit Das","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1431/mr-arijit-das"
"https://www.gla.ac.in/Uploads/faculty/1437frt_SaurabhSinghAsst.ProfECEGLA124261.JPG","Dr. Saurabh Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1437/dr-saurabh-singh"
"https://www.gla.ac.in/Uploads/faculty/1299frt_purnima-sharma-sm.webp","Dr. Purnima Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1299/dr-purnima-sharma"
"https://www.gla.ac.in/Uploads/faculty/244frt_divya-singh-sm.webp","Dr. Divya Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/244/dr-divya-singh"
"https://www.gla.ac.in/Uploads/faculty/1142frt_DevarshiShuklaAsst.ProfECGLA122307.JPG","Dr. Devarshi Shukla","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1142/dr-devarshi-shukla"
"https://www.gla.ac.in/Uploads/faculty/1296frt_SurajKumarLalwaniAsst.ProfECGLA123305.JPG","Dr. Suraj Kumar Lalwani","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1296/dr-suraj-kumar-lalwani"
"https://www.gla.ac.in/Uploads/faculty/1061frt_GitanjaliVermaAsst.Prof.CSGLA122254-Copy.JPG","Ms. Gitanjali Verma","Assistant Professor - Research","https://www.gla.ac.in/academics/faculty-detail/1061/ms-gitanjali-verma"
"https://www.gla.ac.in/Uploads/faculty/1383frt_AjayKumarMahotoAsst.ProfECEGLA124257-Copy.JPG","Dr. Ajay Kumar Mahoto","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1383/dr-ajay-kumar-mahoto"
"https://www.gla.ac.in/Uploads/faculty/1443frt_AmanDeepSinghAsst.ProfCEAGLA124175-Copy.JPG","Mr. Aman Deep Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1443/mr-aman-deep-singh"
"https://www.gla.ac.in/Uploads/faculty/1450frt_DivyanshuAwasthiAsst.ProfECEGLA124264-Copy.JPG","Dr. Divyanshu Awasthi","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1450/dr-divyanshu-awasthi"
"https://www.gla.ac.in/Uploads/faculty/1213frt_RubyPanwarAsst.ProfCEAs.png","Dr. Ruby Panwar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1213/dr-ruby-panwar"
"https://www.gla.ac.in/Uploads/faculty/1211frt_AmitKumarAsst.ProfCEAS.png","Mr. Amit Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1211/mr-amit-kumar"
"https://www.gla.ac.in/Uploads/faculty/1231frt_VarunSinghalAsst.b.png","Mr. Varun Singhal","Assistant Professor - Research","https://www.gla.ac.in/academics/faculty-detail/1231/mr-varun-singhal-"
"https://www.gla.ac.in/Uploads/faculty/1257frt_SujathaJayarajs.png","Ms. Sujatha Jayaraj","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1257/ms-sujatha-jayaraj"
"https://www.gla.ac.in/Uploads/faculty/1259frt_kundan-anand-sm1.webp","Mr. Kundan Anand","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1259/mr-kundan-anand"
"https://www.gla.ac.in/Uploads/faculty/1464frt_MasoodAhmadAsst.ProfCEAGLA124190.JPG","Dr. Masood Ahmad","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1464/dr-masood-ahmad"
"https://www.gla.ac.in/Uploads/faculty/1486frt_ShashiKumarSinghAsst.ProfMEGLA124002.jpeg","Mr. Shashi Kumar Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1486/mr-shashi-kumar-singh"
"https://www.gla.ac.in/Uploads/faculty/1424frt_manish-gupta.webp","Dr. Manish Gupta","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1424/dr-manish-gupta"
"https://www.gla.ac.in/Uploads/faculty/1230frt_SantoshKumarSwarnkars.png","Mr. Santosh Kumar Swarnkar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1230/mr-santosh-kumar-swarnkar"
"https://www.gla.ac.in/Uploads/faculty/1370frt_SeemaMehlaAsst.ProfCEAGLA124152-Copy.JPG","Ms. Seema Mehla","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1370/ms-seema-mehla"
"https://www.gla.ac.in/Uploads/faculty/1448frt_AnjanaBhardwajAsst.ProfECGLA124263(1).JPG","Dr. Anjana Bhardwaj","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1448/dr-anjana-bhardwaj"
"https://www.gla.ac.in/Uploads/faculty/950frt_SarojKumarPandeyAsst.ProfCSGLA121229(2).jpg","Dr. Saroj Kumar Pandey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/950/dr-saroj-kumar-pandey"
"https://www.gla.ac.in/Uploads/faculty/1252frt_CheshtaaBhardwajs.png","Ms. Cheshtaa Bhardwaj","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1252/ms-cheshtaa-bhardwaj"
"https://www.gla.ac.in/Uploads/faculty/1258frt_PriyankaGuptas.png","Dr. Priyanka Gupta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1258/dr-priyanka-gupta"
"https://www.gla.ac.in/Uploads/faculty/1219frt_AjitDebnathAsst.ProfECEGLA123302.jpg","Dr. Ajit Debnath","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1219/dr-ajit-debnath-"
"https://www.gla.ac.in/Uploads/faculty/1263frt_ShashiBhushans.png","Mr. Shashi Bhushan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1263/mr-shashi-bhushan-"
"https://www.gla.ac.in/Uploads/faculty/1266frt_AyushiAsst.s.png","Ms. Ayushi","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1266/ms-ayushi"
"https://www.gla.ac.in/Uploads/faculty/1302frt_shashank-sekhar-raut-sm.webp","Dr. Shasanka Sekhar Rout","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1302/dr-shasanka-sekhar-rout"
"https://www.gla.ac.in/Uploads/faculty/1275frt_RajeetKumarRaiAsst.ProfMEGLA123004.jpg","Mr. Rajeet Kumar Rai","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1275/mr-rajeet-kumar-rai-"
"https://www.gla.ac.in/Uploads/faculty/1026frt_Small.jpg","Mr. Chandan Chakraborty","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1026/mr-chandan-chakraborty"
"https://www.gla.ac.in/Uploads/faculty/19frt_Kamal-Sharma.jpg","Prof. (Dr.) Kamal Sharma","Professor & Dean (R&D)","https://www.gla.ac.in/academics/faculty-detail/19/prof-(dr)-kamal-sharma"
"https://www.gla.ac.in/Uploads/faculty/825frt_SURESHPRATAPSINGHGLA216026small.jpg","Mr. Suresh Pratap Singh","DIRECTOR- T&D","https://www.gla.ac.in/academics/faculty-detail/825/mr-suresh-pratap-singh"
"https://www.gla.ac.in/Uploads/faculty/1109frt_ashok-bhansali-fac.webp","Prof. Ashok Bhansali","Professor and Dean","https://www.gla.ac.in/academics/faculty-detail/1109/prof-ashok-bhansali"
"https://www.gla.ac.in/Uploads/faculty/34frt_Dr.Piyush-Singhal.jpg","Prof. (Dr.) Piyush Singhal","Professor & Head","https://www.gla.ac.in/academics/faculty-detail/34/prof-(dr)-piyush-singhal"
"https://www.gla.ac.in/Uploads/faculty/235frt_vinay-kumar-deolia-sm.webp","Dr. Vinay Kumar Deolia","Professor & Head","https://www.gla.ac.in/academics/faculty-detail/235/dr-vinay-kumar-deolia"
"https://www.gla.ac.in/Uploads/faculty/6frt_Ashish-Sharma.jpg","Prof. Ashish Sharma","Professor, Dean Academics and Chief Proctor","https://www.gla.ac.in/academics/faculty-detail/6/prof-ashish-sharma"
"https://www.gla.ac.in/Uploads/faculty/7frt_Dilip-Kumar-Sharma.jpg","Prof. Dilip Kumar Sharma","Professor & Dean (International Relations & Academic Collaborations)","https://www.gla.ac.in/academics/faculty-detail/7/prof-dilip-kumar-sharma"
"https://www.gla.ac.in/Uploads/faculty/12frt_Sanjay-Kumar-Maurya.jpg","Dr. Sanjay kumar Maurya","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/12/dr-sanjay-kumar-maurya"
"https://www.gla.ac.in/Uploads/faculty/237frt_Abhay-Chaturvedi.jpg","Dr. Abhay Chaturvedi","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/237/dr-abhay-chaturvedi"
"https://www.gla.ac.in/Uploads/faculty/238frt_Aasheesh-Shukla.jpg","Dr. Aasheesh Shukla","Associate Head, Professor & Associate Dean Academic","https://www.gla.ac.in/academics/faculty-detail/238/dr-aasheesh-shukla"
"https://www.gla.ac.in/Uploads/faculty/1110frt_atul-bansal-sm.webp","Dr. Atul Bansal","Professor & Controller of Examination","https://www.gla.ac.in/academics/faculty-detail/1110/dr-atul-bansal"
"https://www.gla.ac.in/Uploads/faculty/16frt_Vijay-Kumar-Dwivedi.jpg","Dr. Vijay Kumar Dwivedi","Professor","https://www.gla.ac.in/academics/faculty-detail/16/dr-vijay-kumar-dwivedi"
"https://www.gla.ac.in/Uploads/faculty/239frt_Anjan-Kumar.jpg","Dr. Anjan Kumar","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/239/dr-anjan-kumar"
"https://www.gla.ac.in/Uploads/faculty/242frt_Untitled-1copy(1).jpg","Dr. Vinay Kumar Tomar","Professor","https://www.gla.ac.in/academics/faculty-detail/242/dr-vinay-kumar-tomar"
"https://www.gla.ac.in/Uploads/faculty/1387frt_nishant-singh-sm.jpg","Dr. Nishant Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1387/dr-nishant-singh"
"https://www.gla.ac.in/Uploads/faculty/18frt_Manoj-Kumar-Agrawal.jpg","Dr. Manoj Kumar Agrawal","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/18/dr-manoj-kumar-agrawal"
"https://www.gla.ac.in/Uploads/faculty/56frt_Ram-Naresh-Mishra-01.jpg","Mr. Ram Naresh Mishra","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/56/mr-ram-naresh-mishra"
"https://www.gla.ac.in/Uploads/faculty/141frt_sujit-sm.jpg","Dr. Sujit Kumar Verma","Professor","https://www.gla.ac.in/academics/faculty-detail/141/dr-sujit-kumar-verma"
"https://www.gla.ac.in/Uploads/faculty/508frt_Hitendra-Garg-Associate-Prof-CS-GLA119311.JPG","Dr. Hitendra Garg","Professor & Associate Head","https://www.gla.ac.in/academics/faculty-detail/508/dr-hitendra-garg"
"https://www.gla.ac.in/Uploads/faculty/69frt_Ravindra-Pratap-Singh-01.jpg","Mr. Ravindra Pratap Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/69/mr-ravindra-pratap-singh"
"https://www.gla.ac.in/Uploads/faculty/13frt_Subhash-Chand.jpg","Dr. Subhash Chandra","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/13/dr-subhash-chandra"
"https://www.gla.ac.in/Uploads/faculty/32frt_Mr.Ravishankar-Tiwari.jpg","Dr. Ravi Shankar Tiwari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/32/dr-ravi-shankar-tiwari"
"https://www.gla.ac.in/Uploads/faculty/71frt_Harish-Kumar-Sharma-01.jpg","Mr. Harish Kumar Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/71/mr-harish-kumar-sharma"
"https://www.gla.ac.in/Uploads/faculty/185frt_Mayank-Srivastava.jpg","Dr. Mayank Srivastava","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/185/dr-mayank-srivastava"
"https://www.gla.ac.in/Uploads/faculty/240frt_manish-kumar.webp","Dr. Manish Kumar","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/240/dr-manish-kumar"
"https://www.gla.ac.in/Uploads/faculty/103frt_Pankaj-Sonia-01.jpg","Mr. Pankaj Sonia","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/103/mr-pankaj-sonia"
"https://www.gla.ac.in/Uploads/faculty/187frt_Neeraj-Gupta.jpg","Dr. Neeraj Gupta","Associate Head & Associate Professor","https://www.gla.ac.in/academics/faculty-detail/187/dr-neeraj-gupta"
"https://www.gla.ac.in/Uploads/faculty/10frt_devendra-kumar-sm.webp","Dr. Devendra Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/10/dr-devendra-kumar"
"https://www.gla.ac.in/Uploads/faculty/106frt_Soni-Kumari-01.jpg","Dr. Soni Kumari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/106/dr-soni-kumari"
"https://www.gla.ac.in/Uploads/faculty/57frt_Sachin-Goyal-01.jpg","Dr. Sachin Goyal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/57/dr-sachin-goyal"
"https://www.gla.ac.in/Uploads/faculty/66frt_Shashank-Srivastava-01.jpg","Mr. Shashank Srivastava","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/66/mr-shashank-srivastava"
"https://www.gla.ac.in/Uploads/faculty/112frt_Viyat-Varun-Upadhyay-01.jpg","Mr. Viyat Varun Upadhyay","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/112/mr-viyat-varun-upadhyay"
"https://www.gla.ac.in/Uploads/faculty/705frt_Prof.KumarS.jpg","Prof. Kumar Sankar Ray","Distinguished Professor","https://www.gla.ac.in/academics/faculty-detail/705/prof-kumar-sankar-ray"
"https://www.gla.ac.in/Uploads/faculty/9frt_Mr.-Diwakar-Agrawal.jpg","Dr. Diwakar Agrawal","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/9/dr-diwakar-agrawal"
"https://www.gla.ac.in/Uploads/faculty/20frt_Kuwar-Mausam.jpg","Mr. Kuwar Mausam","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/20/mr-kuwar-mausam"
"https://www.gla.ac.in/Uploads/faculty/63frt_Mr.-Mukesh-Pushkarna-01.jpg","Mr. Mukesh Pushkarna","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/63/mr-mukesh-pushkarna"
"https://www.gla.ac.in/Uploads/faculty/137frt_Vikas-Sharma-01.jpg","Mr. Vikas Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/137/mr-vikas-sharma"
"https://www.gla.ac.in/Uploads/faculty/620frt_SamirKumarBandyopadhyay-Copy.jpg","Prof. Samir Kumar Bandhopadhyay","Distinguished Professor","https://www.gla.ac.in/academics/faculty-detail/620/prof-samir-kumar-bandhopadhyay"
"https://www.gla.ac.in/Uploads/faculty/138frt_Gaurav-Bhardwaj-01.jpg","Dr. Gaurav Bharadwaj","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/138/dr-gaurav-bharadwaj"
"https://www.gla.ac.in/Uploads/faculty/248frt_Sachin-Sharma.jpg","Mr. Sachin Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/248/mr-sachin-sharma"
"https://www.gla.ac.in/Uploads/faculty/288frt_Sweta.jpg","Mrs. Sweta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/288/mrs-sweta"
"https://www.gla.ac.in/Uploads/faculty/39frt_RaisulIslamAssSmall.jpg","Mr. Raisul Islam","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/39/mr-raisul-islam"
"https://www.gla.ac.in/Uploads/faculty/139frt_Avdhesh-Kumar-Sharma-01.jpg","Mr. Avdhesh Kumar Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/139/mr-avdhesh-kumar-sharma"
"https://www.gla.ac.in/Uploads/faculty/191frt_Rakesh.kr.Galav.jpg","Dr. Rakesh Kr. Galav","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/191/dr-rakesh-kr-galav"
"https://www.gla.ac.in/Uploads/faculty/711frt_amitavapictc.jpg","Prof. Amitava Sen","Distinguished Professor","https://www.gla.ac.in/academics/faculty-detail/711/prof-amitava-sen"
"https://www.gla.ac.in/Uploads/faculty/142frt_Sunil-Kumar-01.jpg","Mr. Sunil Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/142/mr-sunil-kumar"
"https://www.gla.ac.in/Uploads/faculty/194frt_Anjani-Kumar-Rai.jpg","Mr. Anjani Kumar Rai","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/194/mr-anjani-kumar-rai"
"https://www.gla.ac.in/Uploads/faculty/180frt_Ashish-Sharma.jpg","Dr. Ashish Sharma","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/180/dr-ashish-sharma"
"https://www.gla.ac.in/Uploads/faculty/196frt_Anupam-Yadav.jpg","Ms. Anupam Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/196/ms-anupam-yadav"
"https://www.gla.ac.in/Uploads/faculty/873frt_BhupendraSinghChauhanProfessorMEGLA120010(1).jpg","Dr. Bhupendra Singh Chauhan","Professor","https://www.gla.ac.in/academics/faculty-detail/873/dr-bhupendra-singh-chauhan-"
"https://www.gla.ac.in/Uploads/faculty/148frt_Bharat-Singh-01.jpg","Dr. Bharat Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/148/dr-bharat-singh"
"https://www.gla.ac.in/Uploads/faculty/153frt_Sanjeev-Kumar-Gupta-01.jpg","Mr. Sanjeev Kumar Gupta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/153/mr-sanjeev-kumar-gupta"
"https://www.gla.ac.in/Uploads/faculty/200frt_Narendra-Mohan.jpg","Mr. Narendra Mohan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/200/mr-narendra-mohan"
"https://www.gla.ac.in/Uploads/faculty/155frt_Toshit-Jain-01.jpg","Mr. Toshit Jain","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/155/mr-toshit-jain"
"https://www.gla.ac.in/Uploads/faculty/202frt_Subhash-Chand-Agrawal.jpg","Dr. Subhash Chand Agrawal","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/202/dr-subhash-chand-agrawal"
"https://www.gla.ac.in/Uploads/faculty/157frt_Rajkumar-Sharma-01.jpg","Mr. Rajkumar Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/157/mr-rajkumar-sharma"
"https://www.gla.ac.in/Uploads/faculty/159frt_Pradeep-Kumar-Singh-01.jpg","Dr. Pradeep Kumar Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/159/dr-pradeep-kumar-singh"
"https://www.gla.ac.in/Uploads/faculty/883frt_smita.jpg","Dr. Smita Tung","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/883/dr-smita-tung"
"https://www.gla.ac.in/Uploads/faculty/1118frt_DeepakKumarTiwaris.JPG","Dr. Deepak Kumar Tiwari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1118/dr-deepak-kumar-tiwari"
"https://www.gla.ac.in/Uploads/faculty/246frt_Rahul-Pradhan.jpg","Dr. Rahul Pradhan","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/246/dr-rahul-pradhan"
"https://www.gla.ac.in/Uploads/faculty/802frt_Sandeep-Kumar-Rathore-small.jpg","Dr. Sandeep Rathor","Associate Head & Associate Professor","https://www.gla.ac.in/academics/faculty-detail/802/dr-sandeep-rathor"
"https://www.gla.ac.in/Uploads/faculty/207frt_Rajesh-Kumar-Tripathi.jpg","Dr. Rajesh Kumar Tripathi","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/207/dr-rajesh-kumar-tripathi"
"https://www.gla.ac.in/Uploads/faculty/167frt_Mr.-Deepak-Sharma-01.jpg","Mr. Deepak Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/167/mr-deepak-sharma"
"https://www.gla.ac.in/Uploads/faculty/169frt_Gaurav-Pant-sm.jpg","Mr. Gaurav Pant","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/169/mr-gaurav-pant"
"https://www.gla.ac.in/Uploads/faculty/253frt_Mayank-Agrawal.jpg","Dr. Mayank Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/253/dr-mayank-agrawal"
"https://www.gla.ac.in/Uploads/faculty/1030frt_praveen-kumar-s.jpg","Dr. Praveen Kumar Gupta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1030/dr-praveen-kumar-gupta"
"https://www.gla.ac.in/Uploads/faculty/1119frt_Dr.ManvendraVermaAsst.ProfCivilGLA122206.JPG","Dr. Manvendra Verma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1119/dr-manvendra-verma"
"https://www.gla.ac.in/Uploads/faculty/217frt_Anshy-Singh.jpg","Dr. Anshy Singh","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/217/dr-anshy-singh"
"https://www.gla.ac.in/Uploads/faculty/219frt_Praveen-Mittal.jpg","Dr. Praveen Mittal","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/219/dr-praveen-mittal"
"https://www.gla.ac.in/Uploads/faculty/67frt_Pankaj-Kumar-Singh-01.jpg","Mr.Pankaj Kumar Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/67/mrpankaj-kumar-singh"
"https://www.gla.ac.in/Uploads/faculty/367frt_Vikas-Kumar.jpg","Dr. Vikas Kumar Sharma","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/367/dr-vikas-kumar-sharma"
"https://www.gla.ac.in/Uploads/faculty/230frt_Piyush-Vashistha.jpg","Mr. Piyush Vashistha","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/230/mr-piyush-vashistha"
"https://www.gla.ac.in/Uploads/faculty/298frt_Aditya-Saxena.jpg","Dr. Aditya Saxena","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/298/dr-aditya-saxena"
"https://www.gla.ac.in/Uploads/faculty/1388frt_dummy-sm.jpg","Dr. Vinod Jain","Assistant professor","https://www.gla.ac.in/academics/faculty-detail/1388/dr-vinod-jain"
"https://www.gla.ac.in/Uploads/faculty/82frt_Pooja-Pathak.jpg","Dr. Pooja Pathak","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/82/dr-pooja-pathak"
"https://www.gla.ac.in/Uploads/faculty/245frt_Akash-yadav.jpg","Dr. Akash yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/245/dr-akash-yadav"
"https://www.gla.ac.in/Uploads/faculty/270frt_Himanshu-Sharma.jpg","Dr. Himanshu Sharma","Associate Professor & Dean - Satudent Welfare","https://www.gla.ac.in/academics/faculty-detail/270/dr-himanshu-sharma"
"https://www.gla.ac.in/Uploads/faculty/44frt_DeepakVarshneyAsst.ProfsMALL.jpg","Mr. Deepak Varshney","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/44/mr-deepak-varshney"
"https://www.gla.ac.in/Uploads/faculty/249frt_Asheesh-Tiwari.jpg","Dr. Asheesh Tiwari","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/249/dr-asheesh-tiwari"
"https://www.gla.ac.in/Uploads/faculty/618frt_MohdAmirSmall.jpg","Mr. Mohd. Amir Khan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/618/mr-mohd-amir-khan"
"https://www.gla.ac.in/Uploads/faculty/268frt_Dhirendra-Prasad-Yadav.jpg","Mr. Dhirendra Prasad Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/268/mr-dhirendra-prasad-yadav"
"https://www.gla.ac.in/Uploads/faculty/258frt_Ajitesh-Kumar.jpg","Dr. Ajitesh Kumar","Associate Professor & deputy Chief Proctor","https://www.gla.ac.in/academics/faculty-detail/258/dr-ajitesh-kumar"
"https://www.gla.ac.in/Uploads/faculty/1007frt_Small.jpg","Prof. Akhilanad Pati Tiwari","Adjunct Faculty","https://www.gla.ac.in/academics/faculty-detail/1007/prof-akhilanad-pati-tiwari"
"https://www.gla.ac.in/Uploads/faculty/261frt_Mona-Kumari.jpg","Ms. Mona Kumari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/261/ms-mona-kumari"
"https://www.gla.ac.in/Uploads/faculty/1022frt_MadhuSudanKumarAsst.ProfCEAGLA121242(2).jpg","Dr. Madhu Sudan Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1022/dr-madhu-sudan-kumar"
"https://www.gla.ac.in/Uploads/faculty/42frt_AtulSoniAsst.ProfsMALL.jpg","Mr. Atul Soni","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/42/mr-atul-soni"
"https://www.gla.ac.in/Uploads/faculty/614frt_383frt_01.jpg","Mr. Shubham Garg","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/614/mr-shubham-garg"
"https://www.gla.ac.in/Uploads/faculty/640frt_MayankNigamSmall.jpg","Mr. Mayank Nigam","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/640/mr-mayank-nigam"
"https://www.gla.ac.in/Uploads/faculty/37frt_HemantSinghParihSmall.jpg","Mr. Hemant Singh Parihar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/37/mr-hemant-singh-parihar"
"https://www.gla.ac.in/Uploads/faculty/21frt_AnujGoyalAsst.ProfsMALL.jpg","Mr. Anuj Goyal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/21/mr-anuj-goyal"
"https://www.gla.ac.in/Uploads/faculty/601frt_RaviKumarAsst.Small.JPG","Mr. Ravi Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/601/mr-ravi-kumar"
"https://www.gla.ac.in/Uploads/faculty/975frt_AradhyaS.jpg","Dr. Aradhya Kumar Shukla","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/975/dr-aradhya-kumar-shukla"
"https://www.gla.ac.in/Uploads/faculty/1052frt_DSC_0584Small.jpg","Dr. Punit Singh","Research Scientist","https://www.gla.ac.in/academics/faculty-detail/1052/dr-punit-singh"
"https://www.gla.ac.in/Uploads/faculty/925frt_Dr.NeetuFaujdarAsst.ProfCEAGLA120901,(2).jpg","Dr. Neetu Faujdar","","https://www.gla.ac.in/academics/faculty-detail/925/dr-neetu-faujdar"
"https://www.gla.ac.in/Uploads/faculty/1092frt_Mohd-Zuhaib-Asst-Small.bmp","Dr. Mohd Zuhaib","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1092/dr-mohd-zuhaib"
"https://www.gla.ac.in/Uploads/faculty/1084frt_Dr.AshishKumarSinhaAsst.ProfEEGLA122353.jpg","Dr. Ashish Kumar Sinha","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1084/dr-ashish-kumar-sinha"
"https://www.gla.ac.in/Uploads/faculty/1077frt_DhirendraKumarAsst.Prof.ECGLA122302.jpg","Dr. Dhirendra Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1077/dr-dhirendra-kumar"
"https://www.gla.ac.in/Uploads/faculty/1044frt_RahulRaysmall.jpg","Dr. Rahul Ray","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1044/dr-rahul-ray"
"https://www.gla.ac.in/Uploads/faculty/1087frt_ShreeshKumarSrivastavaAsst.Prof.ECGLA122303-Copy.JPG","Dr. Shreesh Kumar Srivastava","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1087/dr-shreesh-kumar-srivastava"
"https://www.gla.ac.in/Uploads/faculty/40frt_MohitVermaAsst.ProfSmall.jpg","Mr. Mohit Verma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/40/mr-mohit-verma"
