"img-fluid src","achievers-cont","achievers-cont 2","achievers-cont href"
"https://www.gla.ac.in/Uploads/faculty/1240frt_EjajTarifAsst.ProfChemistrys.jpg","Dr. Ejaj Tarif","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1240/dr-ejaj-tarif"
"https://www.gla.ac.in/Uploads/faculty/1256frt_275.png","Dr. Swati Singh Bhadauria","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1256/dr-swati-singh-bhadauria"
"https://www.gla.ac.in/Uploads/faculty/1265frt_PushyaragaPVs.png","Ms. Pushyaraga P V","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1265/ms-pushyaraga-p-v"
"https://www.gla.ac.in/Uploads/faculty/996frt_DrRuhis.jpg","Dr. Ruhi Sikka","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/996/dr-ruhi-sikka"
"https://www.gla.ac.in/Uploads/faculty/1465frt_SiddharthaPratapaAsst.ProfEnglishGLA124426.JPG","Dr. Siddhartha Pratapa","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1465/dr-siddhartha-pratapa"
"https://www.gla.ac.in/Uploads/faculty/1436frt_ShrutiTiwariAsst.ProfMathematicsGLA124505-Copy.JPG","Dr. Shruti Tiwari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1436/dr-shruti-tiwari"
"https://www.gla.ac.in/Uploads/faculty/1264frt_PICCSMNIT-Copy.jpeg","Dr. Shubham Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1264/dr-shubham-sharma"
"https://www.gla.ac.in/Uploads/faculty/1284frt_SwaroopKumarPandeys.png","Dr. Swaroop Kumar Pandey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1284/dr-swaroop-kumar-pandey"
"https://www.gla.ac.in/Uploads/faculty/997frt_DrHimanshus.jpg","Himanshu Gupta, Ph.D., MRSB","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/997/himanshu-gupta-phd-mrsb"
"https://www.gla.ac.in/Uploads/faculty/1279frt_TanyaMalhotraAsst.ProfEnglishGLA123460.jpg","Ms. Tanya Malhotra","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1279/ms-tanya-malhotra"
"https://www.gla.ac.in/Uploads/faculty/1281frt_NehaKumariAsst.ProfEnglishGLA123459.jpg","Dr. Neha Kumari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1281/dr-neha-kumari-"
"https://www.gla.ac.in/Uploads/faculty/727frt_small.jpg","Prof. Anup Kumar Gupta","Vice Chancellor","https://www.gla.ac.in/academics/faculty-detail/727/prof-anup-kumar-gupta"
"https://www.gla.ac.in/Uploads/faculty/23frt_Dr.Anirudha-Pradhan-small.jpg","Prof. Anirudh Pradhan","Distinguished Professor and Director","https://www.gla.ac.in/academics/faculty-detail/23/prof-anirudh-pradhan"
"https://www.gla.ac.in/Uploads/faculty/79frt_Prof.ShoorVirSingh.JPG","Prof. Shoorvir Singh","Professor and Head","https://www.gla.ac.in/academics/faculty-detail/79/prof-shoorvir-singh"
"https://www.gla.ac.in/Uploads/faculty/89frt_Prof.DeepakKumarDasSmall.png","Prof. Deepak Kumar Das","Professor & Head","https://www.gla.ac.in/academics/faculty-detail/89/prof-deepak-kumar-das"
"https://www.gla.ac.in/Uploads/faculty/86frt_Manish-Goyal.jpg","Prof. Manish Goyal","Professor & Associate Head","https://www.gla.ac.in/academics/faculty-detail/86/prof-manish-goyal"
"https://www.gla.ac.in/Uploads/faculty/77frt_Dr_Raj-Pal-Singh-Professor-Physics_01.jpg","Prof. Raj Pal Singh","Professor","https://www.gla.ac.in/academics/faculty-detail/77/prof-raj-pal-singh"
"https://www.gla.ac.in/Uploads/faculty/75frt_Anuj-Vijay.jpg","Prof. Anuj Vijay","Professor","https://www.gla.ac.in/academics/faculty-detail/75/prof-anuj-vijay"
"https://www.gla.ac.in/Uploads/faculty/120frt_Benoy-Kumar-Singh.jpg","Dr. Benoy Kumar Singh","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/120/dr-benoy-kumar-singh"
"https://www.gla.ac.in/Uploads/faculty/132frt_Abhishek-Srivastava.jpg","Dr. Abhishek Srivastava","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/132/dr-abhishek-srivastava"
"https://www.gla.ac.in/Uploads/faculty/133frt_Basant-Lal.jpg","Dr. Basant Lal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/133/dr-basant-lal"
"https://www.gla.ac.in/Uploads/faculty/1172frt_Mr.-Amit-Kumar-Chauhan-sm.jpg","Dr. Amit Kumar Chauhan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1172/dr-amit-kumar-chauhan"
"https://www.gla.ac.in/Uploads/faculty/92frt_VivekMelhotraAssociateProfessorEnglishGLA108253.JPG","Dr. Vivek Mehrotra","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/92/dr-vivek-mehrotra"
"https://www.gla.ac.in/Uploads/faculty/93frt_Mamta-Bhatnagar.jpg","Dr. Mamta Bhatnagar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/93/dr-mamta-bhatnagar"
"https://www.gla.ac.in/Uploads/faculty/110frt_Mukesh-Kumar.jpg","Dr. Mukesh Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/110/dr-mukesh-kumar"
"https://www.gla.ac.in/Uploads/faculty/119frt_Lokesh-Kumar-Sharma.jpg","Dr. Lokesh Kumar Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/119/dr-lokesh-kumar-sharma"
"https://www.gla.ac.in/Uploads/faculty/1177frt_Poojas.png","Dr. Pooja Verma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1177/dr-pooja-verma"
"https://www.gla.ac.in/Uploads/faculty/1178frt_Kapil-Kumar-sm.jpg","Mr. Kapil Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1178/mr-kapil-kumar"
"https://www.gla.ac.in/Uploads/faculty/1174frt_Mr.-Shobhit-Sachan-sm.jpg","Mr. Shobhit Sachan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1174/mr-shobhit-sachan"
"https://www.gla.ac.in/Uploads/faculty/84frt_Anjana-Goel.jpg","Dr. Anjana Goel","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/84/-dr-anjana-goel"
"https://www.gla.ac.in/Uploads/faculty/104frt_Vishal-Khandelwal.jpg","Dr. Vishal Khandelwal","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/104/dr-vishal-khandelwal"
"https://www.gla.ac.in/Uploads/faculty/107frt_Priyanka-Garg.jpg","Dr. Priyanka Garg","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/107/dr-priyanka-garg"
"https://www.gla.ac.in/Uploads/faculty/117frt_Prabal-Pratap-Singh.jpg","Dr. Prabal Pratap Singh","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/117/dr-prabal-pratap-singh"
"https://www.gla.ac.in/Uploads/faculty/136frt_Dr.-Geeta-Varshney-01.jpg","Dr. Geeta Varshney","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/136/dr-geeta-varshney"
"https://www.gla.ac.in/Uploads/faculty/497frt_AnujKumarAsst.ProfChemistryGLA119514.JPG","Dr. Anuj Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/497/dr-anuj-kumar"
"https://www.gla.ac.in/Uploads/faculty/1176frt_Mr.-Mrinal-Jauhari-sm.jpg","Mr. Mrinal Jauhari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1176/mr-mrinal-jauhari"
"https://www.gla.ac.in/Uploads/faculty/98frt_Anuja-Mishra.jpg","Dr. Anuja Mishra","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/98/dr-anuja-mishra"
"https://www.gla.ac.in/Uploads/faculty/118frt_Vivek-Sharma.jpg","Dr. Vivek Sharma","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/118/dr-vivek-sharma"
"https://www.gla.ac.in/Uploads/faculty/134frt_Amit-Kumar-Saraswat.jpg","Dr. Amit Kumar Saraswat","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/134/dr-amit-kumar-saraswat"
"https://www.gla.ac.in/Uploads/faculty/140frt_Pradeep-Kumar-Choudhary.jpg","Dr. Pradeep Kumar Choudhary","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/140/dr-pradeep-kumar-choudhary"
"https://www.gla.ac.in/Uploads/faculty/109frt_Ambuj-Kumar-Mishra.jpg","Dr. Ambuj Kumar Mishra","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/109/dr-ambuj-kumar-mishra"
"https://www.gla.ac.in/Uploads/faculty/143frt_Alok-Bharadwaj.jpg","Dr. Alok Bharadwaj","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/143/dr-alok-bharadwaj"
"https://www.gla.ac.in/Uploads/faculty/472frt_SanjeevGuptaAsst.Prof.GLA119501.JPG","Dr. Sanjeev Gupta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/472/dr-sanjeev-gupta"
"https://www.gla.ac.in/Uploads/faculty/170frt_Saurabhs.jpg","Dr. Saurabh Gupta","Assistant Professor- Research","https://www.gla.ac.in/academics/faculty-detail/170/dr-saurabh-gupta"
"https://www.gla.ac.in/Uploads/faculty/576frt_vineetapandeysmall.jpg","Dr. Vineeta Pandey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/576/dr-vineeta-pandey"
"https://www.gla.ac.in/Uploads/faculty/146frt_Pankaj-Garg.jpg","Dr. Pankaj Garg","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/146/dr-pankaj-garg"
"https://www.gla.ac.in/Uploads/faculty/152frt_Divya-Gupta.jpg","Dr. Divya Gupta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/152/dr-divya-gupta"
"https://www.gla.ac.in/Uploads/faculty/663frt_AnukoolVaishnavsmall.jpg","Dr. Anukool Vaishnav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/663/dr-anukool-vaishnav"
"https://www.gla.ac.in/Uploads/faculty/1204frt_SankarMajumderS.png","Prof. Sankar Majumder","Professor","https://www.gla.ac.in/academics/faculty-detail/1204/prof-sankar-majumder"
"https://www.gla.ac.in/Uploads/faculty/160frt_mukund.jpg","Dr. Mukund Kumar Mishra","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/160/dr-mukund-kumar-mishra"
"https://www.gla.ac.in/Uploads/faculty/101frt_rama-sharma.jpg","Dr. Rama Sharma","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/101/dr-rama-sharma"
"https://www.gla.ac.in/Uploads/faculty/1326frt_VijayKumarMishraAsst.Prof.PhysicsGLA123489-Copy.JPG","Mr. Vijay Kumar Mishra","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1326/mr-vijay-kumar-mishra"
"https://www.gla.ac.in/Uploads/faculty/122frt_Monika-Goyal.jpg","Dr. Monika Goyal","Professor","https://www.gla.ac.in/academics/faculty-detail/122/dr-monika-goyal"
"https://www.gla.ac.in/Uploads/faculty/166frt_Dr.Jaya-Sharma-01.jpg","Dr. Jaya Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/166/dr-jaya-sharma"
"https://www.gla.ac.in/Uploads/faculty/624frt_Dr.PrateekPandeyAsst.ProfessorEnglishs.jpg","Dr. Prateek Pandey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/624/dr-prateek-pandey"
"https://www.gla.ac.in/Uploads/faculty/1158frt_RohitKumar.jpg","Dr. Rohit Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1158/dr-rohit-kumar"
"https://www.gla.ac.in/Uploads/faculty/659frt_DharmVeerSinghsmall.jpg","Dr. Dharm Veer Singh","Assistant Professor(Research)","https://www.gla.ac.in/academics/faculty-detail/659/dr-dharm-veer-singh"
"https://www.gla.ac.in/Uploads/faculty/1156frt_Amits.jpg","Dr. Amit Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1156/dr-amit-kumar"
"https://www.gla.ac.in/Uploads/faculty/83frt_Dr.-Shyam-Ji-01.jpg","Dr. Shyam Ji Dubey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/83/dr-shyam-ji-dubey"
"https://www.gla.ac.in/Uploads/faculty/554frt_RashmiSinghAsst-Prof.jpg","Dr. Rashmi Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/554/dr-rashmi-singh"
"https://www.gla.ac.in/Uploads/faculty/1157frt_Amita-Yadav-sm.jpg","Dr. Amita Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1157/dr-amita-yadav"
"https://www.gla.ac.in/Uploads/faculty/1160frt_Mr.-Sanjeev-Kumar-sm.jpg","Dr. Sanjeev Kumar","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1160/dr-sanjeev-kumar"
"https://www.gla.ac.in/Uploads/faculty/85frt_Dr.-Manoj-Kumar-Singh-01.jpg","Dr. Manoj Kumar Singh","Assistant Professor ( Research)","https://www.gla.ac.in/academics/faculty-detail/85/dr-manoj-kumar-singh"
"https://www.gla.ac.in/Uploads/faculty/1202frt_Dr.VipinChandraDubey.jpg","Dr. Vipin Chandra Dubey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1202/-dr-vipin-chandra-dubey"
"https://www.gla.ac.in/Uploads/faculty/991frt_SaptarshiS.jpg","Dr. Saptarshi Pal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/991/dr-saptarshi-pal"
"https://www.gla.ac.in/Uploads/faculty/1093frt_abhis.png","Dr. Abhishek Kumar Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1093/dr-abhishek-kumar-singh"
"https://www.gla.ac.in/Uploads/faculty/799frt_DrVivekKumarsmall.jpg","Dr. Vivek Kumar","","https://www.gla.ac.in/academics/faculty-detail/799/dr-vivek-kumar"
"https://www.gla.ac.in/Uploads/faculty/1113frt_Dr-Dilip-Kumar-Sharma-sm.png","Dr. Sarmistha Saha","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1113/dr-sarmistha-saha"
